Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2023,3,Indiana,All,All,All,All,All,Unknown,"","","",""
2023,3,Iowa,All,All,All,All,All,Unknown,"","","",""
2023,3,Kansas,All,All,All,All,All,Unknown,"","","",""
2023,3,Kentucky,All,All,All,All,All,Unknown,"","","",""
2023,3,Louisiana,All,All,All,All,All,Unknown,"","","",""
2023,3,Maine,All,All,All,All,All,Unknown,"","","",""
2023,3,Maryland,All,All,All,All,All,Unknown,"","","",""
2023,3,Massachusetts,All,All,All,All,All,Unknown,"","","",""
2023,3,Michigan,All,All,All,All,All,Unknown,"","","",""
2023,3,Minnesota,All,All,All,All,All,Unknown,"","","",""
2023,3,Mississippi,All,All,All,All,All,Unknown,"","","",""
2023,3,Missouri,All,All,All,All,All,Unknown,"","","",""
2023,3,Montana,All,All,All,All,All,Unknown,"","","",""
2023,3,Nebraska,All,All,All,All,All,Unknown,"","","",""
2023,3,Nevada,All,All,All,All,All,Unknown,"","","",""
2023,3,"New Hampshire",All,All,All,All,All,Unknown,"","","",""
2023,3,"New Jersey",All,All,All,All,All,Unknown,"","","",""
2023,3,"New Mexico",All,All,All,All,All,Unknown,"","","",""
2023,3,"New York",All,All,All,All,All,Unknown,"","","",""
2023,3,"North Carolina",All,All,All,All,All,Unknown,"","","",""
2023,3,"North Dakota",All,All,All,All,All,Unknown,"","","",""
2023,3,Ohio,All,All,All,All,All,Unknown,"","","",""
2023,3,Oklahoma,All,All,All,All,All,Unknown,"","","",""
2023,3,Oregon,All,All,All,All,All,Unknown,"","","",""
2023,3,Pennsylvania,All,All,All,All,All,Unknown,"","","",""
2023,3,"Rhode Island",All,All,All,All,All,Unknown,"","","",""
2023,3,"South Carolina",All,All,All,All,All,Unknown,"","","",""
2023,3,"South Dakota",All,All,All,All,All,Unknown,"","","",""
2023,3,Tennessee,All,All,All,All,All,Unknown,"","","",""
2023,3,Texas,All,All,All,All,All,Unknown,"","","",""
2023,3,Utah,All,All,All,All,All,Unknown,"","","",""
2023,3,Vermont,All,All,All,All,All,Unknown,"","","",""
2023,3,Virginia,All,All,All,All,All,Unknown,"","","",""
2023,3,Washington,All,All,All,All,All,Unknown,"","","",""
2023,3,"West Virginia",All,All,All,All,All,Unknown,"","","",""
2023,3,Wisconsin,All,All,All,All,All,Unknown,"","","",""
2023,3,Wyoming,All,All,All,All,All,Unknown,"","","",""
2023,4,Alabama,All,All,All,All,All,Unknown,"","","",""
2023,4,Alaska,All,All,All,All,All,Unknown,"","","",""
2023,4,Arizona,All,All,All,All,All,Unknown,"","","",""
2023,4,Arkansas,All,All,All,All,All,Unknown,"","","",""
2023,4,California,All,All,All,All,All,Unknown,"","","",""
2023,4,Colorado,All,All,All,All,All,Unknown,"","","",""
2023,4,Connecticut,All,All,All,All,All,Unknown,"","","",""
2023,4,Delaware,All,All,All,All,All,Unknown,"","","",""
2023,4,"District Of Columbia",All,All,All,All,All,Unknown,"","","",""
2023,4,Florida,All,All,All,All,All,Unknown,"","","",""
2023,4,Georgia,All,All,All,All,All,Unknown,"","","",""
2023,4,Hawaii,All,All,All,All,All,Unknown,"","","",""
2023,4,Idaho,All,All,All,All,All,Unknown,"","","",""
2023,4,Illinois,All,All,All,All,All,Unknown,"","","",""
2023,4,Indiana,All,All,All,All,All,Unknown,"","","",""
2023,4,Iowa,All,All,All,All,All,Unknown,"","","",""
2023,4,Kansas,All,All,All,All,All,Unknown,"","","",""
2023,4,Kentucky,All,All,All,All,All,Unknown,"","","",""
2023,4,Louisiana,All,All,All,All,All,Unknown,"","","",""
2023,4,Maine,All,All,All,All,All,Unknown,"","","",""
2023,4,Maryland,All,All,All,All,All,Unknown,"","","",""
2023,4,Massachusetts,All,All,All,All,All,Unknown,"","","",""
2023,4,Michigan,All,All,All,All,All,Unknown,"","","",""
2023,4,Minnesota,All,All,All,All,All,Unknown,"","","",""
2023,4,Mississippi,All,All,All,All,All,Unknown,"","","",""
2023,4,Missouri,All,All,All,All,All,Unknown,"","","",""
2023,4,Montana,All,All,All,All,All,Unknown,"","","",""
2023,4,Nebraska,All,All,All,All,All,Unknown,"","","",""
2023,4,Nevada,All,All,All,All,All,Unknown,"","","",""
2023,4,"New Hampshire",All,All,All,All,All,Unknown,"","","",""
2023,4,"New Jersey",All,All,All,All,All,Unknown,"","","",""
2023,4,"New Mexico",All,All,All,All,All,Unknown,"","","",""
2023,4,"New York",All,All,All,All,All,Unknown,"","","",""
2023,4,"North Carolina",All,All,All,All,All,Unknown,"","","",""
2023,4,"North Dakota",All,All,All,All,All,Unknown,"","","",""
2023,4,Ohio,All,All,All,All,All,Unknown,"","","",""
2023,4,Oklahoma,All,All,All,All,All,Unknown,"","","",""
2023,4,Oregon,All,All,All,All,All,Unknown,"","","",""
2023,4,Pennsylvania,All,All,All,All,All,Unknown,"","","",""
2023,4,"Rhode Island",All,All,All,All,All,Unknown,"","","",""
2023,4,"South Carolina",All,All,All,All,All,Unknown,"","","",""
2023,4,"South Dakota",All,All,All,All,All,Unknown,"","","",""
2023,4,Tennessee,All,All,All,All,All,Unknown,"","","",""
2023,4,Texas,All,All,All,All,All,Unknown,"","","",""
2023,4,Utah,All,All,All,All,All,Unknown,"","","",""
2023,4,Vermont,All,All,All,All,All,Unknown,"","","",""
2023,4,Virginia,All,All,All,All,All,Unknown,"","","",""
2023,4,Washington,All,All,All,All,All,Unknown,"","","",""
2023,4,"West Virginia",All,All,All,All,All,Unknown,"","","",""
2023,4,Wisconsin,All,All,All,All,All,Unknown,"","","",""
2023,4,Wyoming,All,All,All,All,All,Unknown,"","","",""
2024,1,National,All,All,All,All,All,All,21251388,27878903.667,2751044,0.1295
2024,1,National,"Medicare & Medicaid",All,All,All,All,All,3360166,4408116,685745,0.2041
2024,1,National,"Medicare Only",All,All,All,All,All,17891222,23470787.667,2065299,0.1154
2024,1,National,All,"American Indian/Alaska Native",All,All,All,All,90443,122875.66667,11081,0.1225
2024,1,National,"Medicare & Medicaid","American Indian/Alaska Native",All,All,All,All,35546,48269.666667,5598,0.1575
2024,1,National,"Medicare Only","American Indian/Alaska Native",All,All,All,All,54897,74606,5483,0.0999
2024,1,National,All,"Asian/Pacific Islander",All,All,All,All,612242,915100.33333,99225,0.1621
2024,1,National,"Medicare & Medicaid","Asian/Pacific Islander",All,All,All,All,257338,367680,48552,0.1887
2024,1,National,"Medicare Only","Asian/Pacific Islander",All,All,All,All,354904,547420.33333,50673,0.1428
2024,1,National,All,"Black/African American",All,All,All,All,1411103,1948523,201833,0.143
2024,1,National,"Medicare & Medicaid","Black/African American",All,All,All,All,498156,647615,93309,0.1873
2024,1,National,"Medicare Only","Black/African American",All,All,All,All,912947,1300908,108524,0.1189
2024,1,National,All,Hispanic,All,All,All,All,1087390,1680464.6667,169965,0.1563
2024,1,National,"Medicare & Medicaid",Hispanic,All,All,All,All,490390,699226.66667,94367,0.1924
2024,1,National,"Medicare Only",Hispanic,All,All,All,All,597000,981238,75598,0.1266
2024,1,National,All,"Non-Hispanic White",All,All,All,All,17239494,22078084,2149059,0.1247
2024,1,National,"Medicare & Medicaid","Non-Hispanic White",All,All,All,All,1913837,2402623.3333,405992,0.2121
2024,1,National,"Medicare Only","Non-Hispanic White",All,All,All,All,15325657,19675460.667,1743067,0.1137
2024,1,National,All,Other/Unknown,All,All,All,All,"","","",""
2024,1,National,"Medicare & Medicaid",Other/Unknown,All,All,All,All,"","","",""
2024,1,National,"Medicare Only",Other/Unknown,All,All,All,All,"","","",""
2024,1,National,All,All,Female,All,All,All,12029964,15241915.333,1664904,0.1384
2024,1,National,"Medicare & Medicaid",All,Female,All,All,All,1971912,2465095.3333,423909,0.215
2024,1,National,"Medicare Only",All,Female,All,All,All,10058052,12776820,1240995,0.1234
2024,1,National,All,"American Indian/Alaska Native",Female,All,All,All,53492,69378,6923,0.1294
2024,1,National,All,"Asian/Pacific Islander",Female,All,All,All,370844,542342.33333,61299,0.1653
2024,1,National,All,"Black/African American",Female,All,All,All,835456,1070728.3333,130409,0.1561
2024,1,National,All,Hispanic,Female,All,All,All,632641,903957.66667,107249,0.1695
2024,1,National,All,"Non-Hispanic White",Female,All,All,All,9764436,12137254.667,1299216,0.1331
2024,1,National,All,Other/Unknown,Female,All,All,All,"","","",""
2024,1,National,All,All,Male,All,All,All,9221424,12636988.333,1086140,0.1178
2024,1,National,"Medicare & Medicaid",All,Male,All,All,All,1388254,1943020.6667,261836,0.1886
2024,1,National,"Medicare Only",All,Male,All,All,All,7833170,10693967.667,824304,0.1052
2024,1,National,All,"American Indian/Alaska Native",Male,All,All,All,36951,53497.666667,4158,0.1125
2024,1,National,All,"Asian/Pacific Islander",Male,All,All,All,241398,372758,37926,0.1571
2024,1,National,All,"Black/African American",Male,All,All,All,575647,877794.66667,71424,0.1241
2024,1,National,All,Hispanic,Male,All,All,All,454749,776507,62716,0.1379
2024,1,National,All,"Non-Hispanic White",Male,All,All,All,7475058,9940829.3333,849843,0.1137
2024,1,National,All,Other/Unknown,Male,All,All,All,"","","",""
2024,1,National,All,All,All,Aged,All,All,19281862,25152467.667,2271808,0.1178
2024,1,National,"Medicare & Medicaid",All,All,Aged,All,All,2153510,2821711.3333,369205,0.1714
2024,1,National,"Medicare Only",All,All,Aged,All,All,17128352,22330756.333,1902603,0.1111
2024,1,National,All,"American Indian/Alaska Native",All,Aged,All,All,69557,93958.333333,7060,0.1015
2024,1,National,All,"Asian/Pacific Islander",All,Aged,All,All,562870,845353,86455,0.1536
2024,1,National,All,"Black/African American",All,Aged,All,All,1089029,1496578.3333,134204,0.1232
2024,1,National,All,Hispanic,All,Aged,All,All,875500,1380047,118134,0.1349
2024,1,National,All,"Non-Hispanic White",All,Aged,All,All,15966970,20348939,1831150,0.1147
2024,1,National,All,Other/Unknown,All,Aged,All,All,"","","",""
2024,1,National,All,All,All,Disabled,All,All,1734595,2485144.6667,434523,0.2505
2024,1,National,"Medicare & Medicaid",All,All,Disabled,All,All,1109809,1490699.6667,297099,0.2677
2024,1,National,"Medicare Only",All,All,Disabled,All,All,624786,994445,137424,0.22
2024,1,National,All,"American Indian/Alaska Native",All,Disabled,All,All,17600,25636.333333,3439,0.1954
2024,1,National,All,"Asian/Pacific Islander",All,Disabled,All,All,35630,55362.666667,9604,0.2695
2024,1,National,All,"Black/African American",All,Disabled,All,All,259339,387874.33333,57077,0.2201
2024,1,National,All,Hispanic,All,Disabled,All,All,173125,260251.66667,44606,0.2577
2024,1,National,All,"Non-Hispanic White",All,Disabled,All,All,1167172,1621668.3333,296983,0.2544
2024,1,National,All,Other/Unknown,All,Disabled,All,All,"","","",""
2024,1,National,All,All,All,ESRD,All,All,234931,241291.33333,44713,0.1903
2024,1,National,"Medicare & Medicaid",All,All,ESRD,All,All,96847,95705,19441,0.2007
2024,1,National,"Medicare Only",All,All,ESRD,All,All,138084,145586.33333,25272,0.183
2024,1,National,All,"American Indian/Alaska Native",All,ESRD,All,All,3286,3281,582,0.1771
2024,1,National,All,"Asian/Pacific Islander",All,ESRD,All,All,13742,14384.666667,3166,0.2304
2024,1,National,All,"Black/African American",All,ESRD,All,All,62735,64070.333333,10552,0.1682
2024,1,National,All,Hispanic,All,ESRD,All,All,38765,40166,7225,0.1864
2024,1,National,All,"Non-Hispanic White",All,ESRD,All,All,105352,107476.66667,20926,0.1986
2024,1,National,All,Other/Unknown,All,ESRD,All,All,"","","",""
2024,1,National,All,All,All,All,0-64,All,1833584,2590458.3333,453829,0.2475
2024,1,National,"Medicare & Medicaid",All,All,All,0-64,All,1165318,1546413,308525,0.2648
2024,1,National,"Medicare Only",All,All,All,0-64,All,668266,1044045.3333,145304,0.2174
2024,1,National,All,"American Indian/Alaska Native",All,All,0-64,All,19260,27299,3771,0.1958
2024,1,National,All,"Asian/Pacific Islander",All,All,0-64,All,41028,61295,10890,0.2654
2024,1,National,All,"Black/African American",All,All,0-64,All,290578,420496.66667,62464,0.215
2024,1,National,All,Hispanic,All,All,0-64,All,194306,282803.66667,48719,0.2507
2024,1,National,All,"Non-Hispanic White",All,All,0-64,All,1200507,1657230.6667,303950,0.2532
2024,1,National,All,Other/Unknown,All,All,0-64,All,"","","",""
2024,1,National,All,All,All,All,65-74,All,9128276,12650783,1123804,0.1231
2024,1,National,"Medicare & Medicaid",All,All,All,65-74,All,1057050,1468293.3333,187494,0.1774
2024,1,National,"Medicare Only",All,All,All,65-74,All,8071226,11182489.667,936310,0.116
2024,1,National,All,"American Indian/Alaska Native",All,All,65-74,All,30351,42313.666667,3461,0.114
2024,1,National,All,"Asian/Pacific Islander",All,All,65-74,All,259772,416674.66667,37052,0.1426
2024,1,National,All,"Black/African American",All,All,65-74,All,579918,842157.66667,74502,0.1285
2024,1,National,All,Hispanic,All,All,65-74,All,459170,771109.66667,61832,0.1347
2024,1,National,All,"Non-Hispanic White",All,All,65-74,All,7368082,9962772.3333,891342,0.121
2024,1,National,All,Other/Unknown,All,All,65-74,All,"","","",""
2024,1,National,All,All,All,All,75-84,All,7302801,9061208.6667,841790,0.1153
2024,1,National,"Medicare & Medicaid",All,All,All,75-84,All,679418,851075.66667,114494,0.1685
2024,1,National,"Medicare Only",All,All,All,75-84,All,6623383,8210133,727296,0.1098
2024,1,National,All,"American Indian/Alaska Native",All,All,75-84,All,29874,39310,2900,0.0971
2024,1,National,All,"Asian/Pacific Islander",All,All,75-84,All,208310,294211.66667,32164,0.1544
2024,1,National,All,"Black/African American",All,All,75-84,All,384219,490870.66667,45802,0.1192
2024,1,National,All,Hispanic,All,All,75-84,All,296936,434668.33333,39078,0.1316
2024,1,National,All,"Non-Hispanic White",All,All,75-84,All,6126726,7472700.3333,687518,0.1122
2024,1,National,All,Other/Unknown,All,All,75-84,All,"","","",""
2024,1,National,All,All,All,All,"85 and over",All,2986727,3576453.6667,331621,0.111
2024,1,National,"Medicare & Medicaid",All,All,All,"85 and over",All,458380,542334,75232,0.1641
2024,1,National,"Medicare Only",All,All,All,"85 and over",All,2528347,3034119.6667,256389,0.1014
2024,1,National,All,"American Indian/Alaska Native",All,All,"85 and over",All,10958,13953,949,0.0866
2024,1,National,All,"Asian/Pacific Islander",All,All,"85 and over",All,103132,142919,19119,0.1854
2024,1,National,All,"Black/African American",All,All,"85 and over",All,156388,194998,19065,0.1219
2024,1,National,All,Hispanic,All,All,"85 and over",All,136978,191883,20336,0.1485
2024,1,National,All,"Non-Hispanic White",All,All,"85 and over",All,2544179,2985380.6667,266249,0.1047
2024,1,National,All,Other/Unknown,All,All,"85 and over",All,"","","",""
2024,1,National,All,All,All,All,All,Rural,4723868,6387800,442970,0.0938
2024,1,National,"Medicare & Medicaid",All,All,All,All,Rural,738665,964644.66667,121501,0.1645
2024,1,National,"Medicare Only",All,All,All,All,Rural,3985203,5423155.3333,321469,0.0807
2024,1,National,All,"American Indian/Alaska Native",All,All,All,Rural,52049,70506,5841,0.1122
2024,1,National,All,"Asian/Pacific Islander",All,All,All,Rural,29207,44663.333333,3380,0.1157
2024,1,National,All,"Black/African American",All,All,All,Rural,165183,223215.66667,15343,0.0929
2024,1,National,All,Hispanic,All,All,All,Rural,139027,215632,17526,0.1261
2024,1,National,All,"Non-Hispanic White",All,All,All,Rural,4202639,5636656.6667,386355,0.0919
2024,1,National,All,Other/Unknown,All,All,All,Rural,"","","",""
2024,1,National,All,All,All,All,All,Urban,16484527,21375819,2304359,0.1398
2024,1,National,"Medicare & Medicaid",All,All,All,All,Urban,2614471,3430203.6667,563213,0.2154
2024,1,National,"Medicare Only",All,All,All,All,Urban,13870056,17945615.333,1741146,0.1255
2024,1,National,All,"American Indian/Alaska Native",All,All,All,Urban,38023,51816.666667,5181,0.1363
2024,1,National,All,"Asian/Pacific Islander",All,All,All,Urban,578372,854710,95691,0.1654
2024,1,National,All,"Black/African American",All,All,All,Urban,1238419,1709983.3333,186018,0.1502
2024,1,National,All,Hispanic,All,All,All,Urban,943434,1446516,152160,0.1613
2024,1,National,All,"Non-Hispanic White",All,All,All,Urban,13013943,16384268.667,1760131,0.1352
2024,1,National,All,Other/Unknown,All,All,All,Urban,"","","",""
2024,1,National,All,All,All,All,All,Unknown,"","","",""
2024,1,National,"Medicare & Medicaid",All,All,All,All,Unknown,"","","",""
2024,1,National,"Medicare Only",All,All,All,All,Unknown,"","","",""
2024,1,National,All,"American Indian/Alaska Native",All,All,All,Unknown,"","","",""
2024,1,National,All,"Asian/Pacific Islander",All,All,All,Unknown,"","","",""
2024,1,National,All,"Black/African American",All,All,All,Unknown,"","","",""
2024,1,National,All,Hispanic,All,All,All,Unknown,"","","",""
2024,1,National,All,"Non-Hispanic White",All,All,All,Unknown,"","","",""
2024,1,National,All,Other/Unknown,All,All,All,Unknown,"","","",""
2024,1,Alabama,All,All,All,All,All,All,295902,375886,17132,0.0579
2024,1,Alabama,"Medicare & Medicaid",All,All,All,All,All,41098,53839.333333,3161,0.0769
2024,1,Alabama,"Medicare Only",All,All,All,All,All,254804,322046.66667,13971,0.0548
2024,1,Alabama,All,"American Indian/Alaska Native",All,All,All,All,247,296.33333333,13,0.0526
2024,1,Alabama,All,"Asian/Pacific Islander",All,All,All,All,1685,2647.6666667,63,0.0374
2024,1,Alabama,All,"Black/African American",All,All,All,All,38875,54774.666667,2476,0.0637
2024,1,Alabama,All,Hispanic,All,All,All,All,2543,3963.3333333,161,0.0633
2024,1,Alabama,All,"Non-Hispanic White",All,All,All,All,246717,305845.33333,14064,0.057
2024,1,Alabama,All,Other/Unknown,All,All,All,All,"","","",""
2024,1,Alabama,All,All,Female,All,All,All,168382,205981.66667,10625,0.0631
2024,1,Alabama,All,All,Male,All,All,All,127520,169904.33333,6507,0.051
2024,1,Alabama,All,All,All,Aged,All,All,261606,326437.33333,13495,0.0516
2024,1,Alabama,All,All,All,Disabled,All,All,30760,45840.333333,3294,0.1071
2024,1,Alabama,All,All,All,ESRD,All,All,3536,3608.3333333,343,0.097
2024,1,Alabama,All,All,All,All,0-64,All,32349,47520,3445,0.1065
2024,1,Alabama,All,All,All,All,65-74,All,117911,155414.66667,6413,0.0544
2024,1,Alabama,All,All,All,All,75-84,All,103033,122633.33333,5154,0.05
2024,1,Alabama,All,All,All,All,"85 and over",All,42609,50318,2120,0.0498
2024,1,Alabama,All,All,All,All,All,Rural,88159,112515.33333,4346,0.0493
2024,1,Alabama,All,All,All,All,All,Urban,207210,262637.33333,12751,0.0615
2024,1,Alaska,All,All,All,All,All,All,64884,100315.33333,9321,0.1437
2024,1,Alaska,"Medicare & Medicaid",All,All,All,All,All,14505,20749.666667,2884,0.1988
2024,1,Alaska,"Medicare Only",All,All,All,All,All,50379,79565.666667,6437,0.1278
2024,1,Alaska,All,"American Indian/Alaska Native",All,All,All,All,7086,9999,1435,0.2025
2024,1,Alaska,All,"Asian/Pacific Islander",All,All,All,All,2467,4226,194,0.0786
2024,1,Alaska,All,"Black/African American",All,All,All,All,1512,2483.3333333,223,0.1475
2024,1,Alaska,All,Hispanic,All,All,All,All,1717,2956.3333333,196,0.1142
2024,1,Alaska,All,"Non-Hispanic White",All,All,All,All,48531,74725,6771,0.1395
2024,1,Alaska,All,Other/Unknown,All,All,All,All,"","","",""
2024,1,Alaska,All,All,Female,All,All,All,35494,51126.333333,5558,0.1566
2024,1,Alaska,All,All,Male,All,All,All,29390,49189,3763,0.128
2024,1,Alaska,All,All,All,Aged,All,All,58243,90753,7740,0.1329
2024,1,Alaska,All,All,All,Disabled,All,All,6004,8898.3333333,1481,0.2467
2024,1,Alaska,All,All,All,ESRD,All,All,637,664,100,0.157
2024,1,Alaska,All,All,All,All,0-64,All,6327,9231.6666667,1533,0.2423
2024,1,Alaska,All,All,All,All,65-74,All,32631,53774,4493,0.1377
2024,1,Alaska,All,All,All,All,75-84,All,20303,29689.333333,2599,0.128
2024,1,Alaska,All,All,All,All,"85 and over",All,5623,7620.3333333,696,0.1238
2024,1,Alaska,All,All,All,All,All,Rural,30685,48008,4929,0.1606
